MATHEMATICAL PATTERN COLLECTION - ORDERBOOK DATA
Analyst: fedfraud
Generated: 2025-07-04 12:36:10 UTC
================================================================================


================================================================================
ORDERBOOK BY SYMBOL
================================================================================

TYPE|EXCHANGE|SYMBOL|RATE|INTERVAL|TIME|BUY_USD|BUY_COIN|SELL_USD|SELL_COIN
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_02:45:00|15791374.528132|145.14210318|15991551.844346|145.80011719
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_03:00:00|15038934.871616|138.1760923|15988942.350302|145.73003985
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_03:15:00|16214290.5938305|148.95313474|15910302.049527|145.02617439
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_03:30:00|15750221.1517555|144.48022339|16207204.6482655|147.52084392
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_03:45:00|15776852.7424945|144.80892182|16286825.4462325|148.33159905
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_04:00:00|10914028.3011945|100.26352281|12008447.401186|109.37513017
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_04:15:00|14869609.1358125|136.52293046|16345247.652425|148.90053771
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_04:30:00|15735122.241049|144.49408426|15854704.655532|144.51127059
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_04:45:00|16013630.700978|147.29800855|14444096.081942|131.87948132
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_05:00:00|15125190.2718175|139.25085193|14414785.7421045|131.72480264
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_05:15:00|16092254.294955|148.0117372|16053989.2751125|146.44258914
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_05:30:00|14895389.0226795|137.10033534|16151329.552098|147.41644696
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_05:45:00|15788434.1876105|145.16119972|16708315.1963515|152.36811797
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_06:00:00|10835529.1040235|99.75951304|11231209.8413235|102.5489722
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_06:15:00|15704141.9365505|144.77485467|15164865.7204745|138.7860593
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_06:30:00|14762777.018236|136.0000184|16551370.435181|151.3118504
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_06:45:00|15729863.752405|144.88005436|16528529.343149|151.05196851
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_07:00:00|14802785.958825|136.26154494|15583786.65586|142.34292218
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_07:15:00|15539433.0187435|143.14080429|16118505.0825905|147.35370897
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_07:30:00|14903777.901084|137.44511649|13678130.822401|125.24068693
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_07:45:00|15746043.3270485|145.14404922|16006996.6893155|146.40312961
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_08:00:00|10753760.6248035|99.26945119|10243058.6512725|93.81854638
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_08:15:00|16061561.9887165|148.40383058|14803876.4338955|135.73092826
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_08:30:00|14842507.160828|136.9067216|15113781.497728|138.25562505
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_08:45:00|15556942.60435|143.38180695|15253820.2858555|139.54055559
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_09:00:00|14747124.972741|136.03879741|15362796.505056|140.633929
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_09:15:00|15542386.788636|143.21955463|15340440.4196985|140.3307656
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_09:30:00|13804701.05974|126.96644938|13546123.19767|123.74673308
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_09:45:00|14895623.5013335|137.01995597|15874971.110541|144.94275767
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_10:00:00|10515713.402118|96.83565937|11704445.60857|106.88835504
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_10:15:00|15673918.271201|144.27897684|15804114.285242|144.35167386
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_10:30:00|15631146.791189|143.94408698|14561635.397189|133.11217769
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_10:45:00|15670769.086514|144.32018668|15554917.1670505|142.12021958
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_11:00:00|14659694.0595455|135.04953307|14483744.5497595|132.45444522
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_11:15:00|15681586.434004|144.36865201|15495119.2499405|141.55017882
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_11:30:00|15707708.2740285|144.48393141|15538953.274798|141.85144279
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_11:45:00|15807148.6868815|145.45277748|15598121.4663415|142.42874028
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_12:00:00|10960043.512633|101.02795647|10206355.3260595|93.33973374
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_12:15:00|13933655.5349425|128.35148166|12610634.092544|115.34845766
SWAP|Bitfinex|tBTCF0:USTF0|0.01|15m|2025-07-04_12:30:00|15953076.0241265|147.09157031|15288318.7842485|139.91682906
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-02_12:00:00|10972677.9244375|102.50487677|12360007.1350425|114.55150387
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-02_13:00:00|14847352.0061375|138.83475937|16698268.2470155|154.8422998
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-02_14:00:00|12189715.3748125|113.59834571|11982427.3316515|110.7335455
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-02_15:00:00|14486604.948173|134.52478718|15659814.806099|144.27733349
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-02_16:00:00|10316863.567738|95.31654851|10186666.0566005|93.29742614
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-02_17:00:00|14502650.4946445|133.00324608|14888620.633113|135.4929049
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-02_18:00:00|9811229.276391|90.26988086|10563325.3005755|96.35847552
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-02_19:00:00|14609340.250946|133.9026222|15443578.0432085|140.42503463
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-02_20:00:00|9709105.6703395|88.92616192|10959307.8491975|99.44864924
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-02_21:00:00|15016890.8434965|138.02551407|14145511.961051|129.04122434
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-02_22:00:00|8853363.3020755|81.18433722|8756371.809939|79.65325905
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-02_23:00:00|13848312.0756285|127.35244519|13101994.0232555|119.5549594
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-03_00:00:00|189271.2118435|1.74170531|231427.8497095|2.11896772
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-03_01:00:00|14888499.177458|137.11861409|15327400.247287|140.08255006
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-03_02:00:00|10549345.7395435|97.12798677|11208383.6960365|102.34788025
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-03_03:00:00|14473129.561139|133.5736044|15038203.8134415|137.74649451
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-03_04:00:00|11047276.6551205|102.04260798|11114048.455065|101.82228841
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-03_05:00:00|14550170.4481225|134.17856837|15351761.100699|140.48841028
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-03_06:00:00|9624469.7199335|88.32013797|11372083.692732|103.51610126
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-03_07:00:00|14483404.168825|132.76463595|15551798.7518445|141.42885497
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-03_08:00:00|8849177.066125|81.21002489|8998246.115118|82.00382325
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-03_09:00:00|15018147.910643|137.72614632|15455339.987018|140.61619114
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-03_10:00:00|5804173.3624535|53.00593629|6387436.6390935|57.79445258
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-03_11:00:00|14486652.048288|132.32631725|15454237.766512|140.07967441
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-03_12:00:00|10601085.384069|97.06743305|10415704.2692495|94.61384484
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-03_13:00:00|14590855.3569055|134.13417467|15396635.326886|140.42541204
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-03_14:00:00|9170993.318494|83.4945848|9550492.7205935|86.19543467
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-03_15:00:00|14668055.852496|134.13942834|15479805.193526|140.46979963
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-03_16:00:00|8007474.4156295|73.62962932|7732825.8265255|70.57359463
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-03_17:00:00|14430546.844898|132.43332304|15073923.5253475|137.29734395
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-03_18:00:00|10838164.175296|99.27744893|12332788.232144|112.06344153
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-03_19:00:00|14945542.0126125|136.7712485|16384981.424539|148.80085764
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-03_20:00:00|9607592.8223365|87.86122104|11820835.9666545|107.14397381
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-03_21:00:00|14791049.156585|135.03531786|16000671.2973795|145.00025977
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-03_22:00:00|9014599.119507|82.39340163|10281521.155283|93.27301027
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-03_23:00:00|13968836.93751|127.72456374|15453704.3082665|140.29099178
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-04_00:00:00|642116.0937925|5.87463402|1492185.583243|13.54842331
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-04_01:00:00|15097120.9073635|138.36007935|15925357.033453|144.8025301
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-04_02:00:00|10877833.826629|99.68769914|12030667.4742725|109.31927063
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-04_03:00:00|15038934.871616|138.1760923|15988942.350302|145.73003985
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-04_04:00:00|10914028.3011945|100.26352281|12008447.401186|109.37513017
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-04_05:00:00|15125190.2718175|139.25085193|14414785.7421045|131.72480264
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-04_06:00:00|10835529.1040235|99.75951304|11231209.8413235|102.5489722
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-04_07:00:00|14802785.958825|136.26154494|15583786.65586|142.34292218
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-04_08:00:00|10753760.6248035|99.26945119|10243058.6512725|93.81854638
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-04_09:00:00|14747124.972741|136.03879741|15362796.505056|140.633929
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-04_10:00:00|10515713.402118|96.83565937|11704445.60857|106.88835504
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-04_11:00:00|14659694.0595455|135.04953307|14483744.5497595|132.45444522
SWAP|Bitfinex|tBTCF0:USTF0|0.01|1h|2025-07-04_12:00:00|10960043.512633|101.02795647|10206355.3260595|93.33973374
SWAP|Bitfinex|tBTCF0:USTF0|0.01|6h|2025-06-27_12:00:00|8175460.316325|76.72193836|9398247.750135|87.40983019
SWAP|Bitfinex|tBTCF0:USTF0|0.01|6h|2025-06-27_18:00:00|7957777.6199265|74.78612033|8771661.9112055|81.66812339
SWAP|Bitfinex|tBTCF0:USTF0|0.01|6h|2025-06-28_00:00:00|1392155.3680125|13.06086858|152014.9212705|1.41618095
SWAP|Bitfinex|tBTCF0:USTF0|0.01|6h|2025-06-28_06:00:00|7398618.160031|69.21723511|6597473.168267|61.24072313
SWAP|Bitfinex|tBTCF0:USTF0|0.01|6h|2025-06-28_12:00:00|7267547.5996965|67.92451383|7686725.419773|71.31080924
SWAP|Bitfinex|tBTCF0:USTF0|0.01|6h|2025-06-28_18:00:00|6393754.9130965|59.66822485|6698796.937792|62.06504605
SWAP|Bitfinex|tBTCF0:USTF0|0.01|6h|2025-06-29_00:00:00|1208633.2409735|11.2984415|1103042.2965475|10.23798463
SWAP|Bitfinex|tBTCF0:USTF0|0.01|6h|2025-06-29_06:00:00|8136900.3226675|76.1348056|8535250.5824745|79.17050951
SWAP|Bitfinex|tBTCF0:USTF0|0.01|6h|2025-06-29_12:00:00|6598482.7798075|61.0727224|8245359.3381185|75.67057306
SWAP|Bitfinex|tBTCF0:USTF0|0.01|6h|2025-06-29_18:00:00|6540076.016116|61.01973126|6668324.7864085|61.76749435
SWAP|Bitfinex|tBTCF0:USTF0|0.01|6h|2025-06-30_00:00:00|2084287.350402|19.3462736|1044861.665061|9.60006143
SWAP|Bitfinex|tBTCF0:USTF0|0.01|6h|2025-06-30_06:00:00|8165202.3582415|75.74443945|9249833.003659|84.92312811
SWAP|Bitfinex|tBTCF0:USTF0|0.01|6h|2025-06-30_12:00:00|9087176.9077565|84.77269876|8759515.185758|80.97395973
SWAP|Bitfinex|tBTCF0:USTF0|0.01|6h|2025-06-30_18:00:00|9333337.697788|87.16721217|9407225.27193|87.11122167
SWAP|Bitfinex|tBTCF0:USTF0|0.01|6h|2025-07-01_00:00:00|1140874.0274695|10.68738755|1173629.382771|10.90683585
SWAP|Bitfinex|tBTCF0:USTF0|0.01|6h|2025-07-01_06:00:00|7537311.280588|70.71937432|9479923.1576075|88.22666761
SWAP|Bitfinex|tBTCF0:USTF0|0.01|6h|2025-07-01_12:00:00|7978635.8426975|75.16532692|10606095.528978|98.99730686
SWAP|Bitfinex|tBTCF0:USTF0|0.01|6h|2025-07-01_18:00:00|9548216.202814|90.21246425|10556631.746977|98.96515579
SWAP|Bitfinex|tBTCF0:USTF0|0.01|6h|2025-07-02_00:00:00|811578.521891|7.71474627|683772.496269|6.44502723
SWAP|Bitfinex|tBTCF0:USTF0|0.01|6h|2025-07-02_06:00:00|10350245.5967345|97.44426914|13072498.3960815|122.01602748
SWAP|Bitfinex|tBTCF0:USTF0|0.01|6h|2025-07-02_12:00:00|10972677.9244375|102.50487677|12360007.1350425|114.55150387
SWAP|Bitfinex|tBTCF0:USTF0|0.01|6h|2025-07-02_18:00:00|9811229.276391|90.26988086|10563325.3005755|96.35847552
SWAP|Bitfinex|tBTCF0:USTF0|0.01|6h|2025-07-03_00:00:00|189271.2118435|1.74170531|231427.8497095|2.11896772
SWAP|Bitfinex|tBTCF0:USTF0|0.01|6h|2025-07-03_06:00:00|9624469.7199335|88.32013797|11372083.692732|103.51610126
SWAP|Bitfinex|tBTCF0:USTF0|0.01|6h|2025-07-03_12:00:00|10601085.384069|97.06743305|10415704.2692495|94.61384484
SWAP|Bitfinex|tBTCF0:USTF0|0.01|6h|2025-07-03_18:00:00|10838164.175296|99.27744893|12332788.232144|112.06344153
SWAP|Bitfinex|tBTCF0:USTF0|0.01|6h|2025-07-04_00:00:00|642116.0937925|5.87463402|1492185.583243|13.54842331
SWAP|Bitfinex|tBTCF0:USTF0|0.01|6h|2025-07-04_06:00:00|10835529.1040235|99.75951304|11231209.8413235|102.5489722
SWAP|Bitfinex|tBTCF0:USTF0|0.01|6h|2025-07-04_12:00:00|10960043.512633|101.02795647|10206355.3260595|93.33973374

================================================================================
ORDERBOOK BY EXCHANGE
================================================================================

TYPE|EXCHANGES|COIN|RATE|INTERVAL|TIME|BUY_USD|BUY_COIN|SELL_USD|SELL_COIN
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_00:10:00|693895159.813063|6360.19406209|823855027.8840075|7481.58052488
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_00:15:00|693719507.7025645|6358.72114621|813476794.901707|7387.13895022
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_00:20:00|725664210.6028326|6655.84783744|766585675.16089|6968.0277171
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_00:25:00|716855190.34592|6579.39297653|754600586.028018|6861.50195736
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_00:30:00|714724730.480484|6559.39173769|748440510.529784|6804.31640332
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_00:35:00|703127804.1649956|6448.8529886|745584450.420626|6776.07350127
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_00:40:00|737517189.239675|6762.70113214|762909856.848384|6933.43840986
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_00:45:00|719866856.976903|6596.63131062|775361258.42717|7039.38688006
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_00:50:00|726243030.4735585|6654.66680887|757180612.415488|6873.52449707
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_00:55:00|719686291.9247395|6600.26995204|714468169.867912|6492.7116002
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_01:00:00|737275842.6573635|6767.23637935|722121838.283453|6566.6253301
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_01:05:00|748561146.4048564|6870.85581788|740118401.134508|6730.46758098
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_01:10:00|710384056.893773|6516.70961711|719411656.17101|6538.7187926
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_01:15:00|709877024.818123|6511.50646444|723748003.319097|6576.93735613
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_01:20:00|702095762.347107|6436.13169561|813641066.7505955|7388.87737137
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_01:25:00|649911100.0926695|5954.17668961|804398488.165366|7300.1405701
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_01:30:00|690984127.743004|6334.12171623|767601539.296145|6969.14517117
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_01:35:00|679888003.4754915|6229.38144125|766321269.7416525|6954.57796977
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_01:40:00|726679895.4310495|6665.75591383|768042948.490013|6981.41784084
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_01:45:00|706165459.6036896|6478.56292366|763724906.770519|6943.46262535
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_01:50:00|727871429.322505|6677.62719207|787999316.199181|7164.23646856
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_01:55:00|724119514.555215|6644.47661262|772479088.871065|7024.1245225
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_02:00:00|714032565.011629|6551.46619914|786897837.3442725|7156.03317063
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_02:05:00|736029648.5031174|6755.36065534|791729771.256735|7200.12961202
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_02:10:00|716487230.3005925|6576.72539958|785069872.0089195|7139.25339697
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_02:15:00|725465847.331905|6661.82742805|775461255.5038666|7054.98298048
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_02:20:00|775616445.1343735|7129.19627984|683044986.9059916|6224.80794899
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_02:25:00|772239490.822251|7096.28342214|719749882.147216|6552.85843316
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_02:30:00|768859989.305781|7064.39334863|723171704.7616345|6584.21688159
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_02:35:00|766575844.9822465|7055.3758979|647556326.7291695|5905.70549703
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_02:40:00|766771434.5129955|7055.68262776|654495558.3282115|5969.0452182
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_02:45:00|818628159.093132|7537.95370318|649979220.144346|5931.76601719
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_02:50:00|802941070.5659065|7387.78892328|640052344.7032605|5836.00821937
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_02:55:00|805990078.983404|7419.90101469|638239005.153764|5823.49300207
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_03:00:00|799129525.501616|7355.6041923|650099868.700302|5931.05093985
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_03:05:00|832833780.9354115|7665.97790083|662792618.723351|6047.2041383
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_03:10:00|811071514.79518|7466.82729066|660343529.969089|6025.30159913
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_03:15:00|812550416.2988305|7477.54553474|660470181.024527|6023.95567439
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_03:20:00|769954514.6343|7080.20348515|729083126.248796|6641.74762236
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_03:25:00|784247253.367851|7209.33283728|746694281.918437|6801.07204254
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_03:30:00|776186097.0767555|7132.90292339|734932212.2632655|6691.83344392
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_03:35:00|780618129.2865585|7176.9322781|658659081.7340626|6002.90006982
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_03:40:00|789539745.875095|7261.50789351|659426342.547219|6011.7767239
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_03:45:00|807909841.9774945|7428.53752182|654789561.5612324|5967.79849905
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_03:50:00|826946849.243099|7607.71365024|662828933.9846485|6044.09523482
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_03:55:00|811456558.5780735|7463.29278092|655366561.1268564|5975.66069031
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_04:00:00|743303431.3261945|6838.00152281|574091879.226186|5234.74383017
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_04:05:00|796215163.334372|7322.8919099|638403845.7866296|5821.76574353
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_04:10:00|816333862.558337|7507.26325354|664546967.6419165|6059.12010849
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_04:15:00|817831314.8058125|7520.68753046|650847555.817425|5933.66703771
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_04:20:00|818198993.7345725|7521.74732773|731432152.982629|6662.73659903
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_04:25:00|809970540.100473|7450.25527258|706036475.337611|6438.21091989
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_04:30:00|822680158.921049|7569.70228426|702443866.095532|6406.65037059
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_04:35:00|842485817.5833966|7754.34349705|686483323.2804155|6262.4733703
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_04:40:00|786440960.637628|7242.65173938|643837738.6532265|5875.69229246
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_04:45:00|876207368.275978|8070.73710855|679126499.481942|6201.89268132
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_04:50:00|858274781.3266325|7912.03883804|648044817.192513|5920.63224037
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_04:55:00|858973363.67518|7919.37593469|671857033.3729995|6139.90834767
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_05:00:00|866892600.0818175|7991.61725193|677550861.9871045|6191.69690264
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_05:05:00|912305331.7311705|8407.50144547|644349099.961504|5886.04479997
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_05:10:00|887341878.161064|8171.36032686|645656060.82489|5893.47275665
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_05:15:00|893401896.724955|8228.8395372|657920010.5051125|6006.58588914
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_05:20:00|897928601.477632|8271.81637607|660250388.3444124|6029.08604603
SWAP|Binance,Bybit,OKX,Huobi,Bitfinex|BTC|0.01|5m|2025-07-04_05:25:00|875603676.778432|8070.68921528|628562361.4512604|5744.01045008
